"shape_id","shape_pt_lat","shape_pt_lon","shape_pt_sequence","shape_dist_traveled"
"BB_N_PathOfTravelShape","44.593099404","-123.282177616",426,
"BB_N_PathOfTravelShape","44.593108167","-123.282504536",427,
"BB_N_PathOfTravelShape","44.593114777","-123.282831831",428,
"BB_N_PathOfTravelShape","44.593116271","-123.282927932",429,
"BB_N_PathOfTravelShape","44.593123401","-123.283251410",430,
"BB_N_PathOfTravelShape","44.593129662","-123.283369828",431,
"BB_N_PathOfTravelShape","44.593147574","-123.283708231",432,
"BB_N_PathOfTravelShape","44.593156168","-123.283860850",433,
"BB_N_PathOfTravelShape","44.593170907","-123.284087708",434,
"BB_N_PathOfTravelShape","44.593189092","-123.284418443",435,
"BB_N_PathOfTravelShape","44.593210079","-123.284764199",436,
"BB_N_PathOfTravelShape","44.593237352","-123.285133304",437,
"BB_N_PathOfTravelShape","44.593262334","-123.285459568",438,
"BB_N_PathOfTravelShape","44.593289081","-123.285790717",439,
"BB_N_PathOfTravelShape","44.593305226","-123.286005640",440,
"BB_N_PathOfTravelShape","44.593315316","-123.286139127",441,
"BB_N_PathOfTravelShape","44.593335401","-123.286409938",442,
"BB_N_PathOfTravelShape","44.593346716","-123.286587657",443,
"BB_N_PathOfTravelShape","44.593355804","-123.286765269",444,
"BB_N_PathOfTravelShape","44.593362823","-123.286943262",445,
"BB_N_PathOfTravelShape","44.593366622","-123.287077886",446,
"BB_N_PathOfTravelShape","44.593369498","-123.287204783",447,
"BB_N_PathOfTravelShape","44.593370315","-123.287331580",448,
"BB_N_PathOfTravelShape","44.593368809","-123.287458746",449,
"BB_N_PathOfTravelShape","44.593365247","-123.287585812",450,
"BB_N_PathOfTravelShape","44.593362886","-123.287643316",451,
"BB_N_PathOfTravelShape","44.593356361","-123.287827856",452,
"BB_N_PathOfTravelShape","44.593347707","-123.288011814",453,
"BB_N_PathOfTravelShape","44.593336825","-123.288195664",454,
"BB_N_PathOfTravelShape","44.593335846","-123.288210981",455,
"BB_N_PathOfTravelShape","44.593322696","-123.288375515",456,
"BB_N_PathOfTravelShape","44.593307415","-123.288539468",457,
"BB_N_PathOfTravelShape","44.593289993","-123.288703315",458,
"BB_N_PathOfTravelShape","44.593277720","-123.288807872",459,
"BB_N_PathOfTravelShape","44.593273696","-123.288838889",460,
"BB_N_PathOfTravelShape","44.593252226","-123.289006862",461,
"BB_N_PathOfTravelShape","44.593228787","-123.289205950",462,
"BB_N_PathOfTravelShape","44.593211277","-123.289369793",463,
"BB_N_PathOfTravelShape","44.593196112","-123.289556797",464,
"BB_N_PathOfTravelShape","44.593183089","-123.289743902",465,
"BB_N_PathOfTravelShape","44.593172281","-123.289931596",466,
"BB_N_PathOfTravelShape","44.593171462","-123.289947402",467,
"BB_N_PathOfTravelShape","44.593164019","-123.290193356",468,
"BB_N_PathOfTravelShape","44.593161250","-123.290367994",469,
"BB_N_PathOfTravelShape","44.593160797","-123.290528821",470,
"BB_N_PathOfTravelShape","44.593160005","-123.290724201",471,
"BB_N_PathOfTravelShape","44.593159719","-123.290895598",472,
"BB_N_PathOfTravelShape","44.593159167","-123.291102033",473,
"BB_N_PathOfTravelShape","44.593158980","-123.291276316",474,
"BB_N_PathOfTravelShape","44.593159225","-123.291440058",475,
"BB_N_PathOfTravelShape","44.593159245","-123.291612910",476,
"BB_N_PathOfTravelShape","44.593158961","-123.291804953",477,
"BB_N_PathOfTravelShape","44.593159549","-123.291954787",478,
"BB_N_PathOfTravelShape","44.593160012","-123.292252019",479,
"BB_N_PathOfTravelShape","44.593161352","-123.292409571",480,
"BB_N_PathOfTravelShape","44.593161071","-123.292622262",481,
"BB_N_PathOfTravelShape","44.593162228","-123.292766361",482,
"BB_N_PathOfTravelShape","44.593162504","-123.292970435",483,
"BB_N_PathOfTravelShape","44.593163401","-123.293142370",484,
"BB_N_PathOfTravelShape","44.593163981","-123.293344538",485,
"BB_N_PathOfTravelShape","44.593164543","-123.293526540",486,
"BB_N_PathOfTravelShape","44.593165702","-123.293674001",487,
"BB_N_PathOfTravelShape","44.593166407","-123.293881458",488,
"BB_N_PathOfTravelShape","44.593166233","-123.294016849",489,
"BB_N_PathOfTravelShape","44.593165980","-123.294153793",490,
"BB_N_PathOfTravelShape","44.593165977","-123.294155599",491,
"BB_N_PathOfTravelShape","44.593166828","-123.294332815",492,
"BB_N_PathOfTravelShape","44.593166996","-123.294558489",493,
"BB_N_PathOfTravelShape","44.593167998","-123.294788529",494,
"BB_N_PathOfTravelShape","44.593168534","-123.294971489",495,
"BB_N_PathOfTravelShape","44.593169258","-123.295174625",496,
"BB_N_PathOfTravelShape","44.593169985","-123.295398407",497,
"BB_N_PathOfTravelShape","44.593171878","-123.295658257",498,
"BB_N_PathOfTravelShape","44.593172311","-123.295883467",499,
"BB_N_PathOfTravelShape","44.593173337","-123.296067413",500,
"BB_N_PathOfTravelShape","44.593174440","-123.296289772",501,
"BB_N_PathOfTravelShape","44.593174839","-123.296488571",502,
"BB_N_PathOfTravelShape","44.593176064","-123.296678289",503,
"BB_N_PathOfTravelShape","44.593176127","-123.296887155",504,
"BB_N_PathOfTravelShape","44.593177266","-123.297076867",505,
"BB_N_PathOfTravelShape","44.593177693","-123.297329924",506,
"BB_N_PathOfTravelShape","44.593177452","-123.297509487",507,
"BB_N_PathOfTravelShape","44.593179242","-123.297721318",508,
"BB_N_PathOfTravelShape","44.593179490","-123.297773665",509,
"BB_N_PathOfTravelShape","44.593181667","-123.297883244",510,
"BB_N_PathOfTravelShape","44.593186009","-123.297991968",511,
"BB_N_PathOfTravelShape","44.593192566","-123.298101280",512,
"BB_N_PathOfTravelShape","44.593199631","-123.298186606",513,
"BB_N_PathOfTravelShape","44.593210496","-123.298295167",514,
"BB_N_PathOfTravelShape","44.593223427","-123.298403346",515,
"BB_N_PathOfTravelShape","44.593238611","-123.298510674",516,
"BB_N_PathOfTravelShape","44.593247002","-123.298570139",517,
"BB_N_PathOfTravelShape","44.593260700","-123.298654350",518,
"BB_N_PathOfTravelShape","44.593276476","-123.298737700",519,
"BB_N_PathOfTravelShape","44.593294418","-123.298820194",520,
"BB_N_PathOfTravelShape","44.593329594","-123.298972186",521,
"BB_N_PathOfTravelShape","44.593353229","-123.299074162",522,
"BB_N_PathOfTravelShape","44.593378397","-123.299180056",523,
"BB_N_PathOfTravelShape","44.593404840","-123.299289851",524,
"BB_N_PathOfTravelShape","44.593451107","-123.299478872",525,
"BB_N_PathOfTravelShape","44.593493628","-123.299649467",526,
"BB_N_PathOfTravelShape","44.593513022","-123.299728672",527,
"BB_N_PathOfTravelShape","44.593537549","-123.299829253",528,
"BB_N_PathOfTravelShape","44.593577608","-123.299998769",529,
"BB_N_PathOfTravelShape","44.593626807","-123.300197536",530,
"BB_N_PathOfTravelShape","44.593665141","-123.300353523",531,
"BB_N_PathOfTravelShape","44.593721876","-123.300583867",532,
"BB_N_PathOfTravelShape","44.593763625","-123.300757787",533,
"BB_N_PathOfTravelShape","44.593809685","-123.300951603",534,
"BB_N_PathOfTravelShape","44.593828887","-123.301035121",535,
"BB_N_PathOfTravelShape","44.593845923","-123.301119493",536,
"BB_N_PathOfTravelShape","44.593860977","-123.301204251",537,
"BB_N_PathOfTravelShape","44.593876275","-123.301303424",538,
"BB_N_PathOfTravelShape","44.593889429","-123.301402494",539,
"BB_N_PathOfTravelShape","44.593900504","-123.301502423",540,
"BB_N_PathOfTravelShape","44.593906667","-123.301579066",541,
"BB_N_PathOfTravelShape","44.593913797","-123.301689367",542,
"BB_N_PathOfTravelShape","44.593918785","-123.301799564",543,
"BB_N_PathOfTravelShape","44.593921607","-123.301910617",544,
"BB_N_PathOfTravelShape","44.593921640","-123.301954311",545,
"BB_N_PathOfTravelShape","44.593920267","-123.302054598",546,
"BB_N_PathOfTravelShape","44.593916670","-123.302154775",547,
"BB_N_PathOfTravelShape","44.593912247","-123.302232825",548,
"BB_N_PathOfTravelShape","44.593847024","-123.302223895",549,
"BB_N_PathOfTravelShape","44.593774497","-123.302215573",550,
"BB_N_PathOfTravelShape","44.593656722","-123.302202173",551,
"BB_N_PathOfTravelShape","44.593514936","-123.302188568",552,
"BB_N_PathOfTravelShape","44.593472991","-123.302181730",553,
"BB_N_PathOfTravelShape","44.593431375","-123.302172028",554,
"BB_N_PathOfTravelShape","44.593390173","-123.302159464",555,
"BB_N_PathOfTravelShape","44.593349470","-123.302144043",556,
"BB_N_PathOfTravelShape","44.593321314","-123.302131153",557,
"BB_N_PathOfTravelShape","44.593274998","-123.302103457",558,
"BB_N_PathOfTravelShape","44.593229598","-123.302073404",559,
"BB_N_PathOfTravelShape","44.593185127","-123.302040515",560,
"BB_N_PathOfTravelShape","44.593141667","-123.302004794",561,
"BB_N_PathOfTravelShape","44.593099481","-123.301966256",562,
"BB_N_PathOfTravelShape","44.593059746","-123.301918713",563,
"BB_N_PathOfTravelShape","44.593021870","-123.301868860",564,
"BB_N_PathOfTravelShape","44.592985583","-123.301817164",565,
"BB_N_PathOfTravelShape","44.592950812","-123.301763141",566,
"BB_N_PathOfTravelShape","44.592943644","-123.301751268",567,
"BB_N_PathOfTravelShape","44.592803923","-123.301515939",568,
"BB_N_PathOfTravelShape","44.592685576","-123.301307574",569,
"BB_N_PathOfTravelShape","44.592566678","-123.301097263",570,
"BB_N_PathOfTravelShape","44.592478746","-123.300945594",571,
"BB_N_PathOfTravelShape","44.592445503","-123.300888765",572,
"BB_N_PathOfTravelShape","44.592329558","-123.300687241",573,
"BB_N_PathOfTravelShape","44.592239270","-123.300526815",574,
"BB_N_PathOfTravelShape","44.592201795","-123.300466399",575,
"BB_N_PathOfTravelShape","44.592158811","-123.300405171",576,
"BB_N_PathOfTravelShape","44.592122432","-123.300359102",577,
"BB_N_PathOfTravelShape","44.592084256","-123.300314630",578,
"BB_N_PathOfTravelShape","44.592042903","-123.300272105",579,
"BB_N_PathOfTravelShape","44.592007357","-123.300239750",580,
"BB_N_PathOfTravelShape","44.591980142","-123.300218192",581,
"BB_N_PathOfTravelShape","44.591940652","-123.300187287",582,
"BB_N_PathOfTravelShape","44.591909843","-123.300168836",583,
"BB_N_PathOfTravelShape","44.591877696","-123.300150815",584,
"BB_N_PathOfTravelShape","44.591845919","-123.300136911",585,
"BB_N_PathOfTravelShape","44.591815959","-123.300125343",586,
"BB_N_PathOfTravelShape","44.591783636","-123.300116612",587,
"BB_N_PathOfTravelShape","44.591741392","-123.300108390",588,
"BB_N_PathOfTravelShape","44.591693328","-123.300101429",589,
"BB_N_PathOfTravelShape","44.591636442","-123.300098575",590,
"BB_N_PathOfTravelShape","44.591567073","-123.300101042",591,
"BB_N_PathOfTravelShape","44.591522788","-123.300105923",592,
"BB_N_PathOfTravelShape","44.591484643","-123.300115219",593,
"BB_N_PathOfTravelShape","44.591452197","-123.300126608",594,
"BB_N_PathOfTravelShape","44.591420376","-123.300140429",595,
"BB_N_PathOfTravelShape","44.591389244","-123.300157643",596,
"BB_N_PathOfTravelShape","44.591358994","-123.300177301",597,
"BB_N_PathOfTravelShape","44.591240449","-123.300264215",598,
"BB_N_PathOfTravelShape","44.591111851","-123.300362164",599,
"BB_N_PathOfTravelShape","44.590983468","-123.300465406",600,
"BB_N_PathOfTravelShape","44.590899567","-123.300535274",601,
"BB_N_PathOfTravelShape","44.590775559","-123.300648810",602,
"BB_N_PathOfTravelShape","44.590640583","-123.300775734",603,
"BB_N_PathOfTravelShape","44.590527507","-123.300894600",604,
"BB_N_PathOfTravelShape","44.590446891","-123.300987673",605,
"BB_N_PathOfTravelShape","44.590409621","-123.301030995",606,
"BB_N_PathOfTravelShape","44.590323842","-123.301124777",607,
"BB_N_PathOfTravelShape","44.590194186","-123.301282688",608,
"BB_N_PathOfTravelShape","44.590081032","-123.301428914",609,
"BB_N_PathOfTravelShape","44.589976025","-123.301571695",610,
"BB_N_PathOfTravelShape","44.589959937","-123.301594440",611,
"BB_N_PathOfTravelShape","44.589918968","-123.301648625",612,
"BB_N_PathOfTravelShape","44.589876589","-123.301700821",613,
"BB_N_PathOfTravelShape","44.589832813","-123.301750550",614,
"BB_N_PathOfTravelShape","44.589787714","-123.301798292",615,
"BB_N_PathOfTravelShape","44.589765642","-123.301820266",616,
"BB_N_PathOfTravelShape","44.589716711","-123.301866864",617,
"BB_N_PathOfTravelShape","44.589666653","-123.301910526",618,
"BB_N_PathOfTravelShape","44.589615455","-123.301951731",619,
"BB_N_PathOfTravelShape","44.589563203","-123.301990484",620,
"BB_N_PathOfTravelShape","44.589509994","-123.302026310",621,
"BB_N_PathOfTravelShape","44.589455914","-123.302059214",622,
"BB_N_PathOfTravelShape","44.589413747","-123.302082134",623,
"BB_N_PathOfTravelShape","44.589356274","-123.302110070",624,
"BB_N_PathOfTravelShape","44.589298174","-123.302135577",625,
"BB_N_PathOfTravelShape","44.589239376","-123.302158167",626,
"BB_N_PathOfTravelShape","44.589180145","-123.302177378",627,
"BB_N_PathOfTravelShape","44.589120375","-123.302194161",628,
"BB_N_PathOfTravelShape","44.589074257","-123.302203445",629,
"BB_N_PathOfTravelShape","44.589009331","-123.302213736",630,
"BB_N_PathOfTravelShape","44.588944230","-123.302220658",631,
"BB_N_PathOfTravelShape","44.588879017","-123.302225174",632,
"BB_N_PathOfTravelShape","44.588757923","-123.302224576",633,
"BB_N_PathOfTravelShape","44.588595769","-123.302222946",634,
"BB_N_PathOfTravelShape","44.588448691","-123.302218688",635,
"BB_N_PathOfTravelShape","44.588438754","-123.302218205",636,
"BB_N_PathOfTravelShape","44.588382934","-123.302214055",637,
"BB_N_PathOfTravelShape","44.588327184","-123.302207028",638,
"BB_N_PathOfTravelShape","44.588271776","-123.302196656",639,
"BB_N_PathOfTravelShape","44.588216609","-123.302183415",640,
"BB_N_PathOfTravelShape","44.588161943","-123.302167318",641,
"BB_N_PathOfTravelShape","44.588107691","-123.302148362",642,
"BB_N_PathOfTravelShape","44.588046790","-123.302124280",643,
"BB_N_PathOfTravelShape","44.587993526","-123.302100090",644,
"BB_N_PathOfTravelShape","44.587940932","-123.302073051",645,
"BB_N_PathOfTravelShape","44.587889094","-123.302043169",646,
"BB_N_PathOfTravelShape","44.587838185","-123.302010452",647,
"BB_N_PathOfTravelShape","44.587788192","-123.301975379",648,
"BB_N_PathOfTravelShape","44.587745348","-123.301942572",649,
"BB_N_PathOfTravelShape","44.587686594","-123.301894111",650,
"BB_N_PathOfTravelShape","44.587629003","-123.301843784",651,
"BB_N_PathOfTravelShape","44.587572522","-123.301790153",652,
"BB_N_PathOfTravelShape","44.587517375","-123.301734666",653,
"BB_N_PathOfTravelShape","44.587389578","-123.301606518",654,
"BB_N_PathOfTravelShape","44.587270123","-123.301487898",655,
"BB_N_PathOfTravelShape","44.587131904","-123.301351082",656,
"BB_N_PathOfTravelShape","44.587003801","-123.301221482",657,
"BB_N_PathOfTravelShape","44.586944685","-123.301163402",658,
"BB_N_PathOfTravelShape","44.586886062","-123.301106307",659,
"BB_N_PathOfTravelShape","44.586750966","-123.300971566",660,
"BB_N_PathOfTravelShape","44.586621945","-123.300844324",661,
"BB_N_PathOfTravelShape","44.586515898","-123.300738359",662,
"BB_N_PathOfTravelShape","44.586397519","-123.300621235",663,
"BB_N_PathOfTravelShape","44.586301321","-123.300526310",664,
"BB_N_PathOfTravelShape","44.586174710","-123.300398705",665,
"BB_N_PathOfTravelShape","44.586043362","-123.300268472",666,
"BB_N_PathOfTravelShape","44.585919398","-123.300144837",667,
"BB_N_PathOfTravelShape","44.585806798","-123.300033277",668,
"BB_N_PathOfTravelShape","44.585783872","-123.300010081",669,
"BB_N_PathOfTravelShape","44.585680345","-123.299902803",670,
"BB_N_PathOfTravelShape","44.585588507","-123.299815293",671,
"BB_N_PathOfTravelShape","44.585467986","-123.299698069",672,
"BB_N_PathOfTravelShape","44.585357236","-123.299588040",673,
"BB_N_PathOfTravelShape","44.585230651","-123.299462841",674,
"BB_N_PathOfTravelShape","44.585115798","-123.299348773",675,
"BB_N_PathOfTravelShape","44.585029418","-123.299262492",676,
"BB_N_PathOfTravelShape","44.584969555","-123.299203418",677,
"BB_N_PathOfTravelShape","44.584895963","-123.299130720",678,
"BB_N_PathOfTravelShape","44.584799724","-123.299033878",679,
"BB_N_PathOfTravelShape","44.584682458","-123.298916816",680,
"BB_N_PathOfTravelShape","44.584580084","-123.298814877",681,
"BB_N_PathOfTravelShape","44.584473413","-123.298709849",682,
"BB_N_PathOfTravelShape","44.584366164","-123.298603834",683,
"BB_N_PathOfTravelShape","44.584347488","-123.298585648",684,
"BB_N_PathOfTravelShape","44.584251921","-123.298489319",685,
"BB_N_PathOfTravelShape","44.584156920","-123.298394461",686,
"BB_N_PathOfTravelShape","44.584079629","-123.298318705",687,
"BB_N_PathOfTravelShape","44.583991571","-123.298230904",688,
"BB_N_PathOfTravelShape","44.583898799","-123.298139514",689,
"BB_N_PathOfTravelShape","44.583823455","-123.298064813",690,
"BB_N_PathOfTravelShape","44.583695225","-123.297936660",691,
"BB_N_PathOfTravelShape","44.583588319","-123.297830664",692,
"BB_N_PathOfTravelShape","44.583473943","-123.297718068",693,
"BB_N_PathOfTravelShape","44.583346204","-123.297590901",694,
"BB_N_PathOfTravelShape","44.583241992","-123.297486958",695,
"BB_N_PathOfTravelShape","44.583202580","-123.297447123",696,
"BB_N_PathOfTravelShape","44.583028239","-123.297272573",697,
"BB_N_PathOfTravelShape","44.582930552","-123.297171828",698,
"BB_N_PathOfTravelShape","44.582808306","-123.297044449",699,
"BB_N_PathOfTravelShape","44.582780833","-123.297014316",700,
"BB_N_PathOfTravelShape","44.582697826","-123.296923403",701,
"BB_N_PathOfTravelShape","44.582605533","-123.296819561",702,
"BB_N_PathOfTravelShape","44.582484636","-123.296679287",703,
"BB_N_PathOfTravelShape","44.582452432","-123.296639322",704,
"BB_N_PathOfTravelShape","44.582432294","-123.296614344",705,
"BB_N_PathOfTravelShape","44.582383725","-123.296556304",706,
"BB_N_PathOfTravelShape","44.582282670","-123.296439077",707,
"BB_N_PathOfTravelShape","44.582182911","-123.296318072",708,
"BB_N_PathOfTravelShape","44.582092951","-123.296206070",709,
"BB_N_PathOfTravelShape","44.581977733","-123.296055146",710,
"BB_N_PathOfTravelShape","44.581881661","-123.295923758",711,
"BB_N_PathOfTravelShape","44.581800055","-123.295810835",712,
"BB_N_PathOfTravelShape","44.581695192","-123.295660301",713,
"BB_N_PathOfTravelShape","44.581589266","-123.295511158",714,
"BB_N_PathOfTravelShape","44.581485453","-123.295356356",715,
